copies_mL,Temperature,Salinity,DO_mgL,pH,Chl_a,DOC,TDN,TOC,TN,Ammonium,NO2NO3,Nitrite,Orthophosphate,Silicate,DIN,DON,DIN_DIP,cfu_tot,cfu_gre,cfu_yel,hf_copies_mL,Vv,Vp,Va,Vc,tot_bacteria,tss,VAI,dust,dust_lag
0.38576388515135246,0,0.3061695800163676,-0.0530008544605889,0.7308525466868725,-0.15295151338587287,2.2278242982484473,0.1363826622476747,0.8103994014241969,0.28047871564719945,-0.12943681110537297,-0.0015397087135126664,0.44126541395884045,-0.011559815361025308,-0.9634699008515041,-0.004398663030679095,0.1743517524457438,-0.0032814078025267257,-1.7584403220366185,-2.4737147171228244,-1.4870108876538553,0,-0.0434691211044248,0,0,0.4648907430406205,-1.320235127777125,-0.12457145057440244,0.559183617578455,0,-0.2003589184069639
-0.21337169398403705,-0.14760004481674455,0.054953514361911815,-0.3643808744165529,1.9990966718199747,0.16144881968508795,-1.3030458796677828,-0.2800715385443322,0.4894820197563355,0.015269614891967709,-0.16546561419655925,-4.1453696133031404e-4,0.12314383645362968,0.2028747595859926,0.7876270539625222,-0.004073929518346953,-0.34457898961359235,-0.007921460708618877,-0.23061512420152214,-0.40114292710099864,-0.1749424573710454,0,-0.1910479424921777,0,0,-0.23925225607960524,-0.1879448584808297,0.542640788487022,0.09735772436365553,0.15288212467972995,0
0.7968794588689547,1.1808003585339824,1.4052398672546111,-1.0401417687890675,-2.815931871058246,-0.11204587608499983,-0.19123677424863966,-0.007306214048982573,-1.274098649190174,-0.8542947700085192,0.5404320463677942,-5.921956590437816e-5,0.14366780919590166,-0.4862828995204609,0.9593615291867426,0.011897055042708993,-0.021320104708533405,0.027690970505929724,-0.49005713892823755,-0.5348572361346656,-0.4548503891647073,0,0,0,0,-0.22563848696101524,-0.3620689498325568,-0.43505635390004027,2.3790027158717635,-0.20384283290630667,-0.05008972960174107
-1.278010785619366,-0.1476000448167497,-0.8007512092735773,0.5631340786437625,-1.0532874937546093,0.7315587888301046,-0.0998244745344802,0.42132501015799534,0.6517962888774507,0.5971223086701126,0.6084864522067015,0.05460043976379558,2.016480321928189,0.3184729131962449,-0.491302235821867,0.06789882530578362,0.4549097732972969,0.040756680929114,0.36033613156488054,0.601714390651498,0.279907931793667,0,0.2032182491663148,1.0016877649139868,1.0016877649139797,0.12877010609108397,0.07510772590045289,2.134186917692282,-2.208424397543565,-0.15288212467972995,0
0.5358229969198108,0.7380002240837386,-0.21824395703730837,-0.37763108803169987,2.063583661233523,-0.4610282696760222,-0.35387215410818645,0.23379884956744237,0.3601775117440875,0.22341857578774071,-0.7606080652583768,-0.05477809846150855,-3.0939888908974504,-0.7546632794855965,-0.951417164089138,-0.07144137271304185,0.3645343650022338,0.008110203971835206,-0.1585478978885475,-0.6685715451683311,-0.01749424573710412,0.011488274693098155,-0.1385535961802712,0,0,0,0.2596871932046262,-2.6169012886681453,-0.09404263305646232,0.7134499151720732,-0.1502691888052229
2.638777433309717,-1.1808003585339826,-0.6233298629051176,-0.27825448591809465,-0.8598265255139688,0.38593579540388834,-0.07066226849069979,-0.5747555051866294,-0.09141164614763209,-0.13340821431929806,1.3277281139159385,-0.002398392419125539,0.08209589096908665,0.24275612258152968,-0.4166932984623628,0.02698240275195052,-0.7434438788406622,0.0011854350996018392,1.1530756210076178,0.5348572361346642,1.2595856930715041,-0.011488274693098155,0.4774902967848119,0,0,0.3429811236414885,-0.04651922806428421,0.821039106058653,1.9950736069067716,-0.15288212467972995,0.7012562144243737
-2.4326457310436345,-1.6236004929842216,-0.8886768322526366,1.6364013814706997,0.9458091780653675,0.8570422655743286,-0.019628407914083212,0.4822101272328505,0.563509827213499,0.6590044321796668,-0.9727776834620296,0.3878289371074807,1.041591616670286,-0.42039195196261714,0.2830690775206519,0.36514807400314653,0.2253623016914808,1.759539747229795,0.43240335787785666,0.8022858542019974,0.31489642326787554,0,-0.10176295960672627,0,0,0.17036975265406962,-0.24423455104680225,1.019220959245239,-0.8404295602678986,0,-0.15026918880522291
-0.10153850796934105,-0.2952000896334994,-0.16329044267539594,1.1858941185556882,-0.1934609682406463,-1.2615535677718501,-0.03224667014456534,1.5903192579952075,-0.1269606196494885,0.8735827046088992,2.7805562385651634,-0.3837427870600816,-0.992847181407391,-0.1849088798790659,3.2170195753565354,-0.3210802603182733,2.310221374542548,1.341019336221567,1.3692772999465475,0.8691430087188378,1.4345281504425427,0.05593885345098615,2.428047157053794,1.3355836865519826,1.3355836865519886,1.5370603282168682,3.353898665177858,-0.5025325562945204,-1.9464400900794692,2.038428329063066,0
1.7387426968011952,0.2952000896334994,-0.3218705841197713,-0.14575234976662022,-1.2252527988574011,0.46774707000563426,0.019348002086739424,0.8280375922180254,0.5486652009160204,0.767499064306807,-1.685013744570203,3.079802354203724,2.501359177964357,2.5675794893757145,-1.7429312824029886,3.033313597771995,-2.085010709442166,-2.0702788274438673,-1.2539697378457841,-0.5348572361346715,-1.3820454132312299,-0.043843975904007404,-0.7795944019313972,0,0,1.1054402365383746,-2.556968558570938,2.03844191849042,1.026299961652381,-0.10192141645315278,2.0035891840696385
-0.8950992874644093,1.3284004033507273,0.30930978083704885,-0.09937660211360533,1.8916183561307274,2.2496124397736117,2.8166765356709442,-0.8767456858779092,1.8577268515173615,-0.00884030335850694,-1.0955424939949607,-3.081430892266093,-2.586020565526227,-1.2657997820322615,-1.5617713854451096,-3.096452124999275,2.0892186248451656,-1.0969395885986617,-0.6341915915541914,0,-0.7697468124325867,3.459244878527224,-0.07786220457462512,0,0,-2.648631465569174,0.3841896439354403,-2.2295458483489137,-0.5500774848200468,0,-0.10017945920348148
1.0028762700248308,-1.3284004033507273,-0.5982082563396727,-0.6095098262967786,-0.45140892589483117,-0.479603776469655,-3.5704073995717414,-1.0058221340766014,-2.0067590865828375,-0.8092895892742985,-0.4590336393840027,1.9658230999773054,1.0672465825981257,2.224686466229303,0.9830811335495906,1.9497885717265597,-3.255546628942995,0.4902684796929713,-0.9657008325938785,-1.2034287813029962,-0.8572180411181057,-2.830647386579865,-0.4626784120835118,0,0,-0.335526500693515,0.29773434563462214,-0.651168946184463,0.1194731155151374,-1.9365069126099128,0
