,Well,Fluor,Target,Content,Sample,Cq,SQ
,I13,Cy5,,Unkn,C2_11,25.6506783238994,NaN
,I15,Cy5,,Unkn,RD_5_20,25.5823290245113,NaN
,I16,Cy5,,Unkn,RD_5_20,25.6348526438331,NaN
,I17,Cy5,,Unkn,RD_5_20,25.5903396728517,NaN
,I18,Cy5,,Unkn,RD_11,25.2992194824337,NaN
,I19,Cy5,,Unkn,RD_11,25.4411963799394,NaN
,I20,Cy5,,Unkn,RD_11,25.6742690300943,NaN
,K01,Cy5,,Unkn,BO_5_24,25.55319617845,NaN
,K02,Cy5,,Unkn,BO_5_24,25.5774515830081,NaN
,K03,Cy5,,Unkn,BO_5_24,25.4676218300176,NaN
,K04,Cy5,,Unkn,BO_12,25.5378005072814,NaN
,K05,Cy5,,Unkn,BO_12,25.7039266713602,NaN
,K06,Cy5,,Unkn,BO_12,25.557975261167,NaN
,K08,Cy5,,Unkn,C2_5_24,25.7026098480886,NaN
,K09,Cy5,,Unkn,C2_5_24,25.6235213278574,NaN
,K10,Cy5,,Unkn,C2_5_24,25.7209472239399,NaN
,K11,Cy5,,Unkn,C2_12,26.0402929727321,NaN
,K12,Cy5,,Unkn,C2_12,25.6555517574986,NaN
,K13,Cy5,,Unkn,C2_12,25.6262735548364,NaN
,K15,Cy5,,Unkn,RD_5_24,25.620824801527,NaN
,K16,Cy5,,Unkn,RD_5_24,25.5981455077186,NaN
,K17,Cy5,,Unkn,RD_5_24,25.6883074793076,NaN
,K18,Cy5,,Unkn,RD_12,25.481946590639,NaN
,K19,Cy5,,Unkn,RD_12,25.6946520015218,NaN
,K20,Cy5,,Unkn,RD_12,25.6581186169783,NaN
,O22,Cy5,,NTC,,25.7047660465219,NaN
,O23,Cy5,,NTC,,25.667665647166,NaN
,O24,Cy5,,NTC,,25.9482643215399,NaN
,A01,HEX,,Unkn,BO_2,26.8552045494893,NaN
,A02,HEX,,Unkn,BO_2,26.8685458678733,NaN
,A03,HEX,,Unkn,BO_2,26.9356034748044,NaN
,A04,HEX,,Unkn,BO_6,26.8659882192503,NaN
,A05,HEX,,Unkn,BO_6,26.8059089489005,NaN
,A06,HEX,,Unkn,BO_6,26.8223861634076,NaN
,A08,HEX,,Unkn,C2_2,26.6597463391853,NaN
,A09,HEX,,Unkn,C2_2,26.74536619095,NaN
,A10,HEX,,Unkn,C2_2,26.6932734942159,NaN
,A11,HEX,,Unkn,C2_6,26.7802206873619,NaN
,A12,HEX,,Unkn,C2_6,26.864035519736,NaN
,A13,HEX,,Unkn,C2_6,26.8123355093718,NaN
,A15,HEX,,Unkn,RD_2,26.716972706302,NaN
,A16,HEX,,Unkn,RD_2,26.7006661817362,NaN
,A17,HEX,,Unkn,RD_2,26.5901605726004,NaN
,A18,HEX,,Unkn,RD_6,26.675518237668,NaN
,A19,HEX,,Unkn,RD_6,26.6974812160586,NaN
,A20,HEX,,Unkn,RD_6,26.7217732319891,NaN
,A24,HEX,,Pos Ctrl,E3,26.6560451575446,NaN
,B24,HEX,,Pos Ctrl,E3,26.652830156031,NaN
,C01,HEX,,Unkn,BO_3,26.8162642023026,NaN
,C02,HEX,,Unkn,BO_3,26.8552258167289,NaN
,C03,HEX,,Unkn,BO_3,26.7625972062316,NaN
,C04,HEX,,Unkn,BO_8,26.6150728160042,NaN
,C05,HEX,,Unkn,BO_8,26.7735080970918,NaN
,C06,HEX,,Unkn,BO_8,26.6582016190977,NaN
,C08,HEX,,Unkn,C2_3,26.6319163244194,NaN
,C09,HEX,,Unkn,C2_3,26.5260298144718,NaN
,C10,HEX,,Unkn,C2_3,26.5672009858443,NaN
,C11,HEX,,Unkn,C2_8,26.5198665333921,NaN
,C12,HEX,,Unkn,C2_8,26.5683209483326,NaN
,C13,HEX,,Unkn,C2_8,26.6071327023842,NaN
,C15,HEX,,Unkn,RD_3,26.5425536914283,NaN
,C16,HEX,,Unkn,RD_3,26.4646227076667,NaN
,C17,HEX,,Unkn,RD_3,26.4947937394206,NaN
,C18,HEX,,Unkn,RD_8,26.4020886402811,NaN
,C19,HEX,,Unkn,RD_8,26.4112767773499,NaN
,C20,HEX,,Unkn,RD_8,26.5059886593504,NaN
,C24,HEX,,Pos Ctrl,E3,26.6792561027892,NaN
,E01,HEX,,Unkn,BO_4,26.6910582310933,NaN
,E02,HEX,,Unkn,BO_4,26.7762201408994,NaN
,E03,HEX,,Unkn,BO_4,26.7139362154304,NaN
,E04,HEX,,Unkn,BO_9,26.6101794288728,NaN
,E05,HEX,,Unkn,BO_9,26.6027021021172,NaN
,E06,HEX,,Unkn,BO_9,26.581097679763,NaN
,E08,HEX,,Unkn,C2_4,26.551358566024,NaN
,E09,HEX,,Unkn,C2_4,26.4894991316154,NaN
,E10,HEX,,Unkn,C2_4,26.5462582895364,NaN
,E11,HEX,,Unkn,C2_9,26.5864130642767,NaN
,E12,HEX,,Unkn,C2_9,26.5031127833538,NaN
,E13,HEX,,Unkn,C2_9,26.5366686615469,NaN
,E15,HEX,,Unkn,RD_4,26.3080524223212,NaN
,E16,HEX,,Unkn,RD_4,26.3764307634332,NaN
,E17,HEX,,Unkn,RD_4,26.6210121744217,NaN
,E18,HEX,,Unkn,RD_9,26.4304353673366,NaN
,E19,HEX,,Unkn,RD_9,26.5143201936769,NaN
,E20,HEX,,Unkn,RD_9,26.4839640999732,NaN
,G01,HEX,,Unkn,BO_5_11,26.6791672400233,NaN
,G02,HEX,,Unkn,BO_5_11,26.7123786694182,NaN
,G03,HEX,,Unkn,BO_5_11,26.5592528180933,NaN
,G04,HEX,,Unkn,BO_10,26.8003419225558,NaN
,G05,HEX,,Unkn,BO_10,26.6979541264546,NaN
,G06,HEX,,Unkn,BO_10,26.6254195276558,NaN
,G08,HEX,,Unkn,C2_5_11,26.4675332173221,NaN
,G09,HEX,,Unkn,C2_5_11,26.5211471490711,NaN
,G10,HEX,,Unkn,C2_5_11,26.5082154319453,NaN
,G11,HEX,,Unkn,C2_10,26.5416436771572,NaN
,G12,HEX,,Unkn,C2_10,26.6278006020027,NaN
,G13,HEX,,Unkn,C2_10,26.6009675449353,NaN
,G15,HEX,,Unkn,RD_5_11,26.5261639765587,NaN
,G16,HEX,,Unkn,RD_5_11,26.7070994255091,NaN
,G17,HEX,,Unkn,RD_5_11,26.5574549641606,NaN
,G18,HEX,,Unkn,RD_10,26.4664976457248,NaN
,G19,HEX,,Unkn,RD_10,26.5052542251021,NaN
,G20,HEX,,Unkn,RD_10,26.6806914284106,NaN
,I01,HEX,,Unkn,BO_5_20,26.712660725419,NaN
