,Well,Fluor,Target,Content,Sample,Cq,SQ
,F09,Cy5,,Unkn,RD_9,25.3305898943109,NaN
,F10,Cy5,,Unkn,RD_9,25.1492992314541,NaN
,F11,Cy5,,Unkn,RD_9,24.9845014511407,NaN
,F13,Cy5,,Unkn,BO_9_i,25.1607237379572,NaN
,F14,Cy5,,Unkn,BO_9_i,24.7584546713249,NaN
,F15,Cy5,,Unkn,BO_9_i,25.0433547100183,NaN
,F17,Cy5,,Unkn,C2_9_i,24.2494806539816,NaN
,F18,Cy5,,Unkn,C2_9_i,23.9653258378296,NaN
,F19,Cy5,,Unkn,C2_9_i,24.3896904954589,NaN
,F21,Cy5,,Unkn,RD_9_i,23.9934767613877,NaN
,F22,Cy5,,Unkn,RD_9_i,25.0484135024864,NaN
,F23,Cy5,,Unkn,RD_9_i,24.9008444793082,NaN
,G01,Cy5,,Unkn,BO_5_11,25.3718274930931,NaN
,G02,Cy5,,Unkn,BO_5_11,25.2055344540449,NaN
,G03,Cy5,,Unkn,BO_5_11,25.0505025464374,NaN
,G05,Cy5,,Unkn,C2_5_11,25.1988521178463,NaN
,G06,Cy5,,Unkn,C2_5_11,25.1344178500412,NaN
,G07,Cy5,,Unkn,C2_5_11,25.0244700321143,NaN
,G09,Cy5,,Unkn,RD_5_11,24.1085738996048,NaN
,G10,Cy5,,Unkn,RD_5_11,25.0760989005608,NaN
,G11,Cy5,,Unkn,RD_5_11,25.1114770087802,NaN
,G13,Cy5,,Unkn,BO_5_11_i,24.4866535095214,NaN
,G14,Cy5,,Unkn,BO_5_11_i,24.9564060148755,NaN
,G15,Cy5,,Unkn,BO_5_11_i,24.8082508037184,NaN
,G17,Cy5,,Unkn,C2_5_11_i,24.7151182626686,NaN
,G18,Cy5,,Unkn,C2_5_11_i,23.6585808890298,NaN
,G19,Cy5,,Unkn,C2_5_11_i,25.1533950433314,NaN
,G21,Cy5,,Unkn,RD_5_11_i,24.98293290053,NaN
,G22,Cy5,,Unkn,RD_5_11_i,25.1771029680582,NaN
,G23,Cy5,,Unkn,RD_5_11_i,23.8150547056564,NaN
,H01,Cy5,,Unkn,BO_10,24.8833616939818,NaN
,H02,Cy5,,Unkn,BO_10,25.0777335160108,NaN
,H03,Cy5,,Unkn,BO_10,25.3986103317771,NaN
,H05,Cy5,,Unkn,C2_10,25.5365499466699,NaN
,H06,Cy5,,Unkn,C2_10,25.2694660498568,NaN
,H07,Cy5,,Unkn,C2_10,25.0277482876486,NaN
,H09,Cy5,,Unkn,RD_10,25.2180077798966,NaN
,H10,Cy5,,Unkn,RD_10,25.2575549812969,NaN
,H11,Cy5,,Unkn,RD_10,25.0617804014695,NaN
,H13,Cy5,,Unkn,BO_10_i,25.0376953447452,NaN
,H14,Cy5,,Unkn,BO_10_i,24.4601137595346,NaN
,H15,Cy5,,Unkn,BO_10_i,24.752647694715,NaN
,H17,Cy5,,Unkn,C2_10_i,24.6976271814296,NaN
,H18,Cy5,,Unkn,C2_10_i,24.9009503639143,NaN
,H19,Cy5,,Unkn,C2_10_i,24.8148746615317,NaN
,H21,Cy5,,Unkn,RD_10_i,24.7313055820753,NaN
,H22,Cy5,,Unkn,RD_10_i,24.2670394577952,NaN
,H23,Cy5,,Unkn,RD_10_i,25.2042139216642,NaN
,I01,Cy5,,Unkn,BO_5_20,25.3724994874199,NaN
,I02,Cy5,,Unkn,BO_5_20,25.3325153934215,NaN
,I03,Cy5,,Unkn,BO_5_20,24.9320985492514,NaN
,I05,Cy5,,Unkn,C2_5_20,25.3272883145749,NaN
,I06,Cy5,,Unkn,C2_5_20,24.9385567759155,NaN
,I07,Cy5,,Unkn,C2_5_20,25.3239237123341,NaN
,I09,Cy5,,Unkn,RD_5_20,25.0255248930452,NaN
,I10,Cy5,,Unkn,RD_5_20,25.1400498283111,NaN
,I11,Cy5,,Unkn,RD_5_20,25.2435758860841,NaN
,I13,Cy5,,Unkn,BO_5_20_i,24.8352379606817,NaN
,I14,Cy5,,Unkn,BO_5_20_i,23.8771895838874,NaN
,I15,Cy5,,Unkn,BO_5_20_i,24.8965338238633,NaN
,I17,Cy5,,Unkn,C2_5_20_i,24.5794406887393,NaN
,I18,Cy5,,Unkn,C2_5_20_i,24.0694053112303,NaN
,I19,Cy5,,Unkn,C2_5_20_i,25.2111712198346,NaN
,I21,Cy5,,Unkn,RD_5_20_i,25.3641011777425,NaN
,I22,Cy5,,Unkn,RD_5_20_i,25.247287393952,NaN
,I23,Cy5,,Unkn,RD_5_20_i,25.0606232600496,NaN
,J01,Cy5,,Unkn,BO_11,25.3233910417678,NaN
,J02,Cy5,,Unkn,BO_11,25.3648501984736,NaN
,J03,Cy5,,Unkn,BO_11,25.3563879060989,NaN
,J05,Cy5,,Unkn,C2_11,24.2139219380119,NaN
,J06,Cy5,,Unkn,C2_11,25.1256427785431,NaN
,J07,Cy5,,Unkn,C2_11,25.3814878255881,NaN
,J09,Cy5,,Unkn,RD_11,25.276201501744,NaN
,J10,Cy5,,Unkn,RD_11,25.3909452666113,NaN
,J11,Cy5,,Unkn,RD_11,25.072367221377,NaN
,J13,Cy5,,Unkn,BO_11_i,25.1064882772935,NaN
,J14,Cy5,,Unkn,BO_11_i,24.7072509718083,NaN
,J15,Cy5,,Unkn,BO_11_i,24.7898109781333,NaN
,J17,Cy5,,Unkn,C2_11_i,25.1851965325289,NaN
,J18,Cy5,,Unkn,C2_11_i,25.0580144888628,NaN
,J19,Cy5,,Unkn,C2_11_i,24.6918917422246,NaN
,J21,Cy5,,Unkn,RD_11_i,25.0148228978517,NaN
,J22,Cy5,,Unkn,RD_11_i,24.5313504195985,NaN
,J23,Cy5,,Unkn,RD_11_i,24.9677442910744,NaN
,K01,Cy5,,Unkn,BO_5_24,24.9368291568645,NaN
,K02,Cy5,,Unkn,BO_5_24,24.8460416900257,NaN
,K03,Cy5,,Unkn,BO_5_24,25.0741403251267,NaN
,K05,Cy5,,Unkn,C2_5_24,23.7320564305202,NaN
,K06,Cy5,,Unkn,C2_5_24,25.4140765654937,NaN
,K07,Cy5,,Unkn,C2_5_24,25.0829954835627,NaN
,K09,Cy5,,Unkn,RD_5_24,24.9671241763344,NaN
,K10,Cy5,,Unkn,RD_5_24,25.4054399570903,NaN
,K11,Cy5,,Unkn,RD_5_24,24.7462414241279,NaN
,K13,Cy5,,Unkn,BO_5_24_i,24.9211463941111,NaN
,K14,Cy5,,Unkn,BO_5_24_i,24.9687648827343,NaN
,K15,Cy5,,Unkn,BO_5_24_i,24.8691607258124,NaN
,K17,Cy5,,Unkn,C2_5_24_i,25.3216809862482,NaN
,K18,Cy5,,Unkn,C2_5_24_i,24.9157403052438,NaN
,K19,Cy5,,Unkn,C2_5_24_i,25.0633416520894,NaN
,K21,Cy5,,Unkn,RD_5_24_i,24.8421563282456,NaN
,K22,Cy5,,Unkn,RD_5_24_i,25.0431960000583,NaN
,K23,Cy5,,Unkn,RD_5_24_i,24.9922147444636,NaN
,L01,Cy5,,Unkn,BO_12,25.0598853022262,NaN
,L02,Cy5,,Unkn,BO_12,25.0381156178104,NaN
,L03,Cy5,,Unkn,BO_12,25.3213914647053,NaN
,L05,Cy5,,Unkn,C2_12,25.1356088609153,NaN
,L06,Cy5,,Unkn,C2_12,24.5619265802375,NaN
,L07,Cy5,,Unkn,C2_12,25.3965476607311,NaN
,L09,Cy5,,Unkn,RD_12,25.1380571628482,NaN
,L10,Cy5,,Unkn,RD_12,25.1955006387245,NaN
,L11,Cy5,,Unkn,RD_12,26.2399453981224,NaN
,L13,Cy5,,Unkn,BO-12_i,25.583427148699,NaN
,L14,Cy5,,Unkn,BO-12_i,23.6889666037301,NaN
,L15,Cy5,,Unkn,BO-12_i,24.4108625453222,NaN
,L17,Cy5,,Unkn,C2_12_i,24.9797660516176,NaN
,L18,Cy5,,Unkn,C2_12_i,24.8897586269887,NaN
,L19,Cy5,,Unkn,C2_12_i,24.9243393859603,NaN
,L21,Cy5,,Unkn,RD_12_i,25.1677070256001,NaN
,L22,Cy5,,Unkn,RD_12_i,24.9265994874336,NaN
,L23,Cy5,,Unkn,RD_12_i,24.5602077269292,NaN
,P01,Cy5,,NTC,NTC,25.3945730638831,NaN
,P02,Cy5,,NTC,NTC,25.1755025735058,NaN
,P03,Cy5,,NTC,NTC,25.5419187884364,NaN
,P22,Cy5,,Pos Ctrl,E3,24.6819674226774,NaN
,P23,Cy5,,Pos Ctrl,E3,25.2137235026488,NaN
,P24,Cy5,,Pos Ctrl,,25.0025523971935,NaN
,A01,HEX,,Unkn,BO_2,NaN,NaN
,A02,HEX,,Unkn,BO_2,NaN,NaN
,A03,HEX,,Unkn,BO_2,NaN,NaN
,A05,HEX,,Unkn,C2_2,NaN,NaN
,A06,HEX,,Unkn,C2_2,NaN,NaN
,A07,HEX,,Unkn,C2_2,NaN,NaN
,A09,HEX,,Unkn,RD_2,NaN,NaN
,A10,HEX,,Unkn,RD_2,NaN,NaN
,A11,HEX,,Unkn,RD_2,NaN,NaN
,A13,HEX,,Unkn,BO_2_i,26.0621787641521,NaN
,A14,HEX,,Unkn,BO_2_i,26.0426813806518,NaN
,A15,HEX,,Unkn,BO_2_i,25.906111258289,NaN
,A17,HEX,,Unkn,C2_2_i,25.795625228442,NaN
,A18,HEX,,Unkn,C2_2_i,25.844576988676,NaN
,A19,HEX,,Unkn,C2_2_i,25.9026895541515,NaN
,A21,HEX,,Unkn,RD_2_i,25.824999053903,NaN
,A22,HEX,,Unkn,RD_2_i,25.8600039254475,NaN
,A23,HEX,,Unkn,RD_2_i,25.9292556411996,NaN
,B01,HEX,,Unkn,BO_6,36.9606640635444,NaN
,B02,HEX,,Unkn,BO_6,36.6504568038693,NaN
,B03,HEX,,Unkn,BO_6,37.9368163603342,NaN
,B05,HEX,,Unkn,C2_6,NaN,NaN
,B06,HEX,,Unkn,C2_6,NaN,NaN
,B07,HEX,,Unkn,C2_6,NaN,NaN
,B09,HEX,,Unkn,RD_6,NaN,NaN
,B10,HEX,,Unkn,RD_6,NaN,NaN
,B11,HEX,,Unkn,RD_6,NaN,NaN
,B13,HEX,,Unkn,BO_6_i,25.7388757786635,NaN
,B14,HEX,,Unkn,BO_6_i,25.6204994130339,NaN
,B15,HEX,,Unkn,BO_6_i,25.4876058865549,NaN
,B17,HEX,,Unkn,C2_6_i,25.5879406533147,NaN
,B18,HEX,,Unkn,C2_6_i,25.6467004668008,NaN
